college_code,college_name,district,branch,category,cutoff_rank
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,CYBER SECURITY,3BG,255457
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,CYBER SECURITY,GM,197308
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,CYBER SECURITY,GMR,207494
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,CYBER SECURITY,SCG,262044
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,CYBER SECURITY,STG,234999
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRICAL & ELECTRONICS ENGINEERING,2AG,182937
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRICAL & ELECTRONICS ENGINEERING,3AG,195573
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRICAL & ELECTRONICS ENGINEERING,3BG,256552
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRICAL & ELECTRONICS ENGINEERING,GM,180484
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRICAL & ELECTRONICS ENGINEERING,GMR,246427
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRICAL & ELECTRONICS ENGINEERING,SCG,197244
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,GM,258293
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,1G,124213
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,2AG,152079
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,2AR,154546
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,2BG,140897
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,3AG,131783
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,3BG,134027
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,GM,121430
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,GMK,140819
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,GMR,138242
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,SCG,231603
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,SCR,261263
124213,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,INFORMATION SCIENCE AND ENGINEERING,STG,182453
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1G,157286
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,125310
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AR,183788
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,89625
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AG,188803
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,119268
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,88782
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMR,137574
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCG,201710
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCR,251426
157286,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STG,259691
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,CIVIL ENGINEERING,GM,255958
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,2AG,129542
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,2AK,196854
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,2BG,88085
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,3AG,225640
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,3BG,118173
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,3BR,148766
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,GM,87687
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,GMK,92747
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,GMR,111970
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,SCG,163546
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,SCR,231900
139059. 5,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,COMPUTER SCIENCE AND ENGINEERING,STG,140333
--,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRICAL & ELECTRONICS ENGINEERING,GM,250502
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,1G,203380
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,255668
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,118488
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,2BR,140795
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,138933
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,GM,115045
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,138379
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,129919
203380,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,215655
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1G,29172
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2AG,31589
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2AR,35283
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3AG,28041
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3BG,28543
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,27547
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMR,31397
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SCG,49617
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SCR,69981
29172,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,STK,186508
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AG,30745
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AR,34659
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2BG,39703
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AG,24253
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BG,26146
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GM,23245
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMK,29114
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMR,29879
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCG,57639
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCR,67901
29629.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),STG,51791
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,2AG,27975
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,2AR,31483
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,2BG,28676
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,3AG,21752
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,3BG,20860
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,3BR,26579
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,GM,20244
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,GMK,25732
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,GMR,25041
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,SCG,50235
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,SCK,52603
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,SCR,61640
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,STG,64318
20634.5,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,STR,74662
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,1G,85691
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,2AG,63542
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,2AK,74526
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,2AR,112002
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,2BG,119675
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,3AG,57131
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,3AR,75661
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,3BG,60497
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,GM,51889
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,GMK,68936
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,GMR,74319
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,SCG,126980
85691,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,STG,106119
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,1G,42577
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,39438
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2AK,49366
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,42745
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,45460
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2BR,108456
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,33427
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,33976
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,3BR,40608
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,GM,32627
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,43781
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,36349
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,97096
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,SCK,129139
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,132836
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,STG,79596
42577,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,STR,91790
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,1G,32891
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,2AG,31715
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,2BG,40147
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,2BR,92945
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,3AG,27134
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,3AR,33271
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,3BG,27354
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,3BK,40372
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,GM,26879
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,GMR,30845
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,SCG,70402
32891,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,STG,72086
--,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,CIVIL ENGINEERING,GM,211038
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),1G,188734
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AG,115659
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AG,101815
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AK,147378
